DATE,SERIES,OPEN,HIGH,LOW,"PREV. CLOSE",LTP,CLOSE,VWAP,"52W H","52W L",VOLUME,VALUE,"NO. OF  TRADES"
04-Apr-2022,EQ,742.00,749.80,725.00,736.25,745.15,746.60,742.40,867.00,531.15,17192197,"12,76,34,81,384.40",196009
01-Apr-2022,EQ,725.00,738.30,723.10,730.30,736.00,736.25,732.49,867.00,531.15,12658848,"9,27,24,88,843.50",227312
31-Mar-2022,EQ,739.90,739.90,727.80,730.90,730.70,730.30,732.05,867.00,531.15,16046383,"11,74,68,34,413.35",215611
30-Mar-2022,EQ,721.05,731.75,719.10,715.30,729.45,730.90,727.15,867.00,531.15,20154520,"14,65,53,14,533.20",441930
29-Mar-2022,EQ,714.30,716.95,705.85,710.35,715.65,715.30,712.64,867.00,531.15,11489374,"8,18,77,79,164.40",262014
28-Mar-2022,EQ,702.00,713.40,695.65,699.25,710.50,710.35,705.39,867.00,531.15,13806166,"9,73,86,69,255.85",240223
25-Mar-2022,EQ,705.00,706.10,696.65,704.20,701.55,699.25,700.66,867.00,531.15,15263007,"10,69,41,50,314.20",229582
24-Mar-2022,EQ,702.45,712.70,698.00,718.30,704.25,704.20,705.87,867.00,531.15,17727969,"12,51,35,64,218.40",267821
23-Mar-2022,EQ,725.00,726.80,714.25,718.20,716.65,718.30,720.32,867.00,531.15,7140403,"5,14,33,76,628.80",113577
22-Mar-2022,EQ,708.65,721.00,699.50,710.75,720.85,718.20,710.64,867.00,531.15,11761758,"8,35,83,21,103.95",224938
21-Mar-2022,EQ,721.00,722.90,705.50,720.10,712.00,710.75,712.37,867.00,531.15,12866839,"9,16,59,20,656.90",227837
17-Mar-2022,EQ,717.80,725.00,716.20,708.00,719.45,720.10,720.50,867.00,531.15,18329844,"13,20,67,39,944.50",201059
16-Mar-2022,EQ,706.90,711.40,701.25,697.35,706.60,708.00,706.68,867.00,531.15,14621688,"10,33,29,20,737.30",227926
15-Mar-2022,EQ,701.50,708.10,688.00,696.15,694.95,697.35,699.51,867.00,531.15,27714580,"19,38,66,68,042.95",392031
14-Mar-2022,EQ,678.10,698.45,677.25,677.90,697.50,696.15,691.15,867.00,531.15,24648981,"17,03,62,63,738.70",294081
11-Mar-2022,EQ,674.65,684.70,670.60,676.60,678.00,677.90,677.53,867.00,531.15,20546724,"13,92,10,89,798.65",258581
10-Mar-2022,EQ,693.95,701.00,673.65,667.45,675.50,676.60,689.69,867.00,531.15,35959638,"24,80,10,24,786.35",410463
09-Mar-2022,EQ,664.70,674.50,658.00,665.00,670.00,667.45,665.91,867.00,531.15,33728639,"22,46,03,04,690.60",350200
08-Mar-2022,EQ,643.30,669.45,643.00,653.75,664.00,665.00,654.86,867.00,531.15,26716975,"17,49,58,27,759.85",436225
07-Mar-2022,EQ,663.50,667.00,642.15,688.05,654.50,653.75,653.29,867.00,531.15,27799873,"18,16,13,14,302.85",487777
04-Mar-2022,EQ,691.00,706.55,685.00,698.30,688.00,688.05,693.72,867.00,531.15,18697223,"12,97,06,01,369.60",326057
03-Mar-2022,EQ,717.60,721.95,693.45,714.85,699.65,698.30,705.85,867.00,531.15,23190595,"16,36,91,89,921.85",444480
02-Mar-2022,EQ,717.00,724.95,707.75,742.70,717.50,714.85,713.82,867.00,531.15,25252492,"18,02,58,08,291.30",450140
28-Feb-2022,EQ,722.95,744.75,715.40,730.05,741.70,742.70,734.66,867.00,531.15,20547432,"15,09,52,90,265.85",204063
25-Feb-2022,EQ,724.95,739.30,720.25,707.40,731.80,730.05,731.90,867.00,531.15,16935750,"12,39,53,43,765.70",258610
24-Feb-2022,EQ,712.90,727.10,702.30,744.60,706.00,707.40,717.06,867.00,531.15,28023104,"20,09,42,36,747.75",378036
23-Feb-2022,EQ,754.60,756.40,742.70,751.30,744.50,744.60,748.37,867.00,531.15,11624282,"8,69,93,03,346.60",225116
22-Feb-2022,EQ,738.40,759.75,737.75,754.45,750.25,751.30,748.94,867.00,531.15,13156371,"9,85,33,83,430.50",203813
21-Feb-2022,EQ,746.25,762.90,740.00,748.90,754.05,754.45,754.67,867.00,531.15,10967164,"8,27,65,43,734.40",164619
18-Feb-2022,EQ,746.85,756.80,745.55,750.35,747.95,748.90,751.25,867.00,531.15,8945567,"6,72,03,17,163.35",160575
16-Feb-2024,EQ,"1,023.20","1,026.20","1,016.90","1,016.65","1,022.95","1,023.25","1,022.11","1,059.40",810.30,7159395,"7,31,77,24,030.40",228404
15-Feb-2024,EQ,"1,022.85","1,026.65","1,006.60","1,022.70","1,019.10","1,016.65","1,013.82","1,059.40",810.30,10069878,"10,20,90,72,761.80",238688
14-Feb-2024,EQ,"1,009.55","1,035.70","1,007.55","1,019.80","1,020.50","1,022.70","1,023.30","1,059.40",810.30,17878720,"18,29,52,10,771.65",333327
13-Feb-2024,EQ,"1,006.00","1,027.05","1,000.30",996.10,"1,018.55","1,019.80","1,016.00","1,059.40",810.30,18706292,"19,00,55,85,172.80",294962
12-Feb-2024,EQ,"1,010.40","1,012.20",985.25,"1,010.70",994.10,996.10,996.95,"1,059.40",810.30,8050066,"8,02,54,92,595.25",231523
09-Feb-2024,EQ,988.85,"1,013.75",985.50,989.30,"1,010.95","1,010.70","1,005.08","1,059.40",810.30,12799837,"12,86,48,02,516.90",307855
08-Feb-2024,EQ,"1,024.10","1,028.25",985.25,"1,022.15",991.90,989.30,"1,003.64","1,059.40",810.30,20565502,"20,64,03,20,782.20",332222
07-Feb-2024,EQ,"1,028.00","1,031.55","1,013.00","1,026.40","1,022.85","1,022.15","1,020.41","1,059.40",810.30,16410895,"16,74,59,00,269.85",302775
06-Feb-2024,EQ,"1,023.55","1,034.90","1,016.70","1,023.50","1,027.75","1,026.40","1,027.06","1,059.40",810.30,12886927,"13,23,56,60,038.15",203228
05-Feb-2024,EQ,"1,022.50","1,026.45","1,012.10","1,024.00","1,021.50","1,023.50","1,020.49","1,059.40",810.30,12948430,"13,21,38,06,903.00",252161
02-Feb-2024,EQ,"1,037.10","1,050.00","1,021.65","1,025.15","1,023.50","1,024.00","1,037.09","1,059.40",796.00,14774650,"15,32,25,79,057.00",298259
01-Feb-2024,EQ,"1,033.95","1,033.95","1,017.40","1,028.15","1,024.70","1,025.15","1,025.68","1,059.40",796.00,13058880,"13,39,42,53,293.60",240963
31-Jan-2024,EQ,"1,016.80","1,039.00","1,003.25","1,016.90","1,024.70","1,028.15","1,027.23","1,059.40",796.00,25627447,"26,32,51,96,239.65",384552
30-Jan-2024,EQ,"1,014.95","1,023.85","1,008.00","1,016.40","1,014.90","1,016.90","1,015.16","1,059.40",796.00,16085742,"16,32,96,41,195.20",272053
29-Jan-2024,EQ,"1,020.00","1,032.00","1,010.00","1,009.95","1,018.15","1,016.40","1,020.75","1,059.40",796.00,14078922,"14,37,10,68,911.45",288152
25-Jan-2024,EQ,998.40,"1,015.10",988.15,999.20,"1,009.00","1,009.95","1,002.34","1,059.40",796.00,28315035,"28,38,12,51,257.00",342997
24-Jan-2024,EQ,"1,029.45","1,035.95",996.65,"1,029.05",998.30,999.20,"1,006.00","1,059.40",796.00,34578943,"34,78,62,49,969.95",341150
23-Jan-2024,EQ,"1,059.10","1,059.40","1,021.20","1,008.70","1,027.90","1,029.05","1,035.82","1,059.40",796.00,50797448,"52,61,67,82,751.05",669065
20-Jan-2024,EQ,"1,005.95","1,014.70",995.30,999.20,"1,011.50","1,008.70","1,005.17","1,043.70",796.00,8788873,"8,83,43,23,616.80",172248
19-Jan-2024,EQ,991.30,"1,010.90",987.55,986.35,"1,000.00",999.20,"1,002.64","1,043.70",796.00,23271148,"23,33,25,13,523.60",373845
18-Jan-2024,EQ,973.95,994.30,970.15,981.75,987.50,986.35,984.56,"1,043.70",796.00,17902484,"17,62,61,26,346.95",405442
17-Jan-2024,EQ,987.90,"1,007.80",976.75,"1,009.05",979.50,981.75,989.71,"1,043.70",796.00,41914771,"41,48,33,25,173.95",580135
16-Jan-2024,EQ,"1,006.10","1,015.80","1,004.60","1,009.85","1,007.65","1,009.05","1,010.56","1,043.70",796.00,11505126,"11,62,65,70,821.35",286201
15-Jan-2024,EQ,"1,003.50","1,011.65",999.25,"1,003.50","1,010.00","1,009.85","1,007.04","1,043.70",796.00,12388044,"12,47,52,00,079.75",339028
12-Jan-2024,EQ,994.80,"1,008.70",991.75,991.15,"1,001.95","1,003.50","1,002.83","1,043.70",796.00,12255743,"12,29,03,75,605.85",255004
11-Jan-2024,EQ,995.30,998.50,986.85,993.05,990.40,991.15,991.28,"1,043.70",796.00,6451345,"6,39,51,01,765.10",205605
10-Jan-2024,EQ,974.30,994.95,974.30,979.75,992.50,993.05,989.28,"1,043.70",796.00,9409181,"9,30,83,54,597.10",183064
09-Jan-2024,EQ,986.25,995.00,975.40,982.00,978.00,979.75,984.62,"1,043.70",796.00,14660414,"14,43,49,25,887.70",202344
08-Jan-2024,EQ,994.00,998.20,980.30,993.70,983.00,982.00,989.45,"1,043.70",796.00,8393164,"8,30,46,57,336.65",196576
05-Jan-2024,EQ,988.00,998.30,983.80,987.15,992.55,993.70,990.90,"1,043.70",796.00,14875499,"14,74,00,93,870.25",312189
04-Jan-2024,EQ,986.40,989.15,981.90,984.05,988.65,987.15,985.60,"1,043.70",796.00,22789140,"22,46,10,89,129.10",309334
03-Jan-2024,EQ,984.70,988.00,975.10,982.25,986.35,984.05,982.04,"1,043.70",796.00,16826752,"16,52,45,92,371.55",288368
02-Jan-2024,EQ,997.00,997.65,980.25,999.40,982.20,982.25,986.50,"1,043.70",796.00,16263825,"16,04,42,46,136.20",299393
01-Jan-2024,EQ,991.55,"1,004.85",991.00,996.60,994.00,999.40,999.54,"1,043.70",796.00,7683792,"7,68,02,42,979.25",179252
29-Dec-2023,EQ,"1,004.05","1,008.55",993.70,"1,005.90",998.40,996.60,997.94,"1,043.70",796.00,12280140,"12,25,48,23,841.85",261570
28-Dec-2023,EQ,"1,008.00","1,011.70",999.10,"1,002.25","1,005.55","1,005.90","1,004.75","1,043.70",796.00,24915990,"25,03,44,18,852.10",332414
27-Dec-2023,EQ,997.95,"1,004.90",992.00,995.10,"1,003.30","1,002.25",999.11,"1,043.70",796.00,12996468,"12,98,49,56,515.15",258434
26-Dec-2023,EQ,994.90,997.50,989.90,994.30,995.75,995.10,993.91,"1,043.70",796.00,14339699,"14,25,23,68,734.05",431341
22-Dec-2023,EQ,"1,002.95","1,009.55",991.60,"1,004.40",994.75,994.30,999.72,"1,043.70",796.00,20881976,"20,87,60,52,963.25",459822
21-Dec-2023,EQ,996.55,"1,010.90",989.20,"1,006.65","1,004.70","1,004.40",998.76,"1,043.70",796.00,18064916,"18,04,25,61,316.10",284015
20-Dec-2023,EQ,"1,022.00","1,022.00","1,002.00","1,015.45","1,003.90","1,006.65","1,010.88","1,043.70",796.00,16490281,"16,66,97,47,974.95",314770
19-Dec-2023,EQ,"1,025.50","1,025.50","1,012.60","1,021.45","1,014.00","1,015.45","1,017.14","1,043.70",796.00,10094256,"10,26,72,41,982.35",273477
18-Dec-2023,EQ,"1,029.95","1,029.95","1,018.00","1,037.40","1,024.95","1,021.45","1,022.18","1,043.70",796.00,8592711,"8,78,33,39,398.05",323894
15-Dec-2023,EQ,"1,043.65","1,043.70","1,025.70","1,033.65","1,034.10","1,037.40","1,034.57","1,043.70",796.00,14306067,"14,80,06,27,972.50",247584
14-Dec-2023,EQ,"1,022.25","1,040.00","1,021.25","1,013.90","1,034.05","1,033.65","1,033.94","1,040.00",796.00,16317672,"16,87,15,39,889.30",316845
13-Dec-2023,EQ,"1,014.80","1,020.70","1,009.20","1,015.70","1,013.30","1,013.90","1,013.53","1,021.00",796.00,15887040,"16,10,19,52,737.00",267603
12-Dec-2023,EQ,"1,017.10","1,021.00","1,008.60","1,017.10","1,014.00","1,015.70","1,014.31","1,021.00",796.00,12380856,"12,55,80,35,033.40",274254
11-Dec-2023,EQ,"1,007.10","1,020.00","1,004.65","1,010.85","1,015.35","1,017.10","1,015.52","1,020.00",796.00,11714606,"11,89,64,21,687.60",328196
08-Dec-2023,EQ,994.50,"1,012.85",993.25,999.00,"1,011.50","1,010.85","1,004.16","1,016.25",796.00,16116363,"16,18,33,73,034.15",252795
07-Dec-2023,EQ,996.35,"1,002.20",988.15,"1,003.25",996.95,999.00,997.02,"1,016.25",796.00,11841945,"11,80,66,39,948.45",234487
06-Dec-2023,EQ,"1,014.00","1,016.25","1,000.25","1,013.45","1,002.70","1,003.25","1,004.35","1,016.25",796.00,18786590,"18,86,84,01,905.05",310120
05-Dec-2023,EQ,"1,002.50","1,015.75",995.05,991.20,"1,011.00","1,013.45","1,008.77","1,015.75",796.00,31378461,"31,65,37,82,357.90",447529
04-Dec-2023,EQ,963.70,994.85,961.40,946.70,991.00,991.20,977.00,"1,008.70",796.00,33131257,"32,36,92,80,671.90",451348
01-Dec-2023,EQ,935.95,952.00,933.00,934.95,947.50,946.70,945.05,"1,008.70",796.00,16986046,"16,05,25,98,307.45",303858
30-Nov-2023,EQ,938.95,940.85,928.20,939.60,935.10,934.95,934.14,"1,008.70",796.00,23950292,"22,37,28,41,520.70",350540
29-Nov-2023,EQ,930.90,941.10,926.00,925.50,940.25,939.60,932.37,"1,008.70",796.00,11680078,"10,89,01,42,789.30",243844
28-Nov-2023,EQ,928.90,931.05,921.70,929.40,930.10,925.50,925.00,"1,008.70",796.00,14231987,"13,16,45,22,353.65",331592
24-Nov-2023,EQ,921.50,930.40,920.20,923.00,929.00,929.40,925.03,"1,008.70",796.00,7452002,"6,89,33,60,153.95",164564
23-Nov-2023,EQ,923.00,925.35,918.50,922.75,923.05,923.00,921.82,"1,008.70",796.00,5534614,"5,10,19,43,695.10",154622
22-Nov-2023,EQ,923.25,925.20,914.75,926.10,923.20,922.75,920.02,"1,008.70",796.00,12197979,"11,22,24,27,797.35",231742
21-Nov-2023,EQ,924.40,928.05,922.00,921.45,927.45,926.10,924.98,"1,008.70",796.00,8989572,"8,31,51,32,428.00",255397
20-Nov-2023,EQ,922.00,926.75,917.50,921.85,920.95,921.45,922.71,"1,008.70",796.00,10562301,"9,74,59,70,504.05",217769
17-Nov-2023,EQ,926.55,938.40,920.15,936.00,920.80,921.85,927.68,"1,008.70",796.00,10956653,"10,16,42,55,599.15",264468
16-Nov-2023,EQ,939.00,946.20,934.00,941.10,935.00,936.00,939.28,"1,008.70",796.00,19706373,"18,50,98,28,840.85",287113
15-Nov-2023,EQ,944.40,944.40,938.75,934.45,942.00,941.10,941.23,"1,008.70",796.00,19492138,"18,34,65,02,448.50",291251
13-Nov-2023,EQ,940.90,940.90,932.00,942.35,934.10,934.45,934.34,"1,008.70",796.00,11470096,"10,71,70,18,281.95",249856
12-Nov-2023,EQ,942.00,943.20,939.60,938.60,942.15,942.35,941.88,"1,008.70",796.00,1561479,"1,47,07,22,401.40",34082
10-Nov-2023,EQ,934.90,941.45,932.40,937.35,940.50,938.60,937.49,"1,008.70",796.00,9560455,"8,96,28,08,080.00",160920
09-Nov-2023,EQ,934.00,942.35,933.00,935.75,936.50,937.35,938.01,"1,008.70",796.00,9406117,"8,82,30,05,431.45",207920
08-Nov-2023,EQ,948.45,948.45,934.10,948.10,935.70,935.75,936.99,"1,008.70",796.00,17606074,"16,49,67,34,862.35",441034
07-Nov-2023,EQ,943.60,950.45,930.45,945.45,948.35,948.10,938.19,"1,008.70",796.00,15704942,"14,73,41,90,070.90",447032
06-Nov-2023,EQ,941.00,947.75,937.40,933.80,947.50,945.45,942.40,"1,008.70",796.00,10338367,"9,74,28,86,548.95",211428
03-Nov-2023,EQ,928.55,934.50,926.80,919.95,933.00,933.80,931.58,"1,008.70",796.00,7146961,"6,65,79,98,287.80",158826
02-Nov-2023,EQ,920.05,924.80,912.80,914.05,920.25,919.95,918.74,"1,008.70",796.00,9747311,"8,95,52,53,577.45",209580
01-Nov-2023,EQ,913.80,917.60,909.30,915.35,914.45,914.05,913.35,"1,008.70",796.00,12927203,"11,80,70,26,467.30",258010
31-Oct-2023,EQ,929.30,931.00,914.10,924.90,916.30,915.35,920.82,"1,008.70",796.00,17211107,"15,84,84,09,572.20",294816
30-Oct-2023,EQ,909.10,926.30,908.20,912.75,924.25,924.90,919.45,"1,008.70",796.00,7687791,"7,06,85,66,838.35",218361
27-Oct-2023,EQ,916.00,918.15,911.30,908.65,914.00,912.75,913.92,"1,008.70",796.00,8645505,"7,90,13,04,895.55",247992
26-Oct-2023,EQ,914.30,916.60,899.00,916.10,910.00,908.65,905.65,"1,008.70",796.00,21693345,"19,64,66,81,777.20",401566
25-Oct-2023,EQ,926.05,933.80,911.40,929.95,917.40,916.10,921.17,"1,008.70",796.00,12593434,"11,60,06,43,622.95",366568
23-Oct-2023,EQ,942.00,944.80,925.40,932.75,931.10,929.95,938.81,"1,008.70",796.00,11856890,"11,13,13,59,569.60",280316
20-Oct-2023,EQ,932.00,940.00,930.00,935.75,934.00,932.75,934.41,"1,008.70",796.00,6586576,"6,15,45,89,020.60",211005
19-Oct-2023,EQ,936.00,945.00,934.00,943.75,934.85,935.75,938.38,"1,008.70",796.00,8612676,"8,08,19,44,861.80",224163
18-Oct-2023,EQ,949.20,950.65,939.10,953.90,943.50,943.75,944.12,"1,008.70",796.00,12000153,"11,32,95,85,673.05",265905
17-Oct-2023,EQ,955.40,960.95,951.50,951.40,954.50,953.90,955.05,"1,008.70",796.00,7747527,"7,39,93,01,380.75",171383
16-Oct-2023,EQ,948.50,954.85,946.15,951.30,950.50,951.40,951.09,"1,008.70",796.00,5763024,"5,48,11,29,890.30",171124
13-Oct-2023,EQ,949.95,957.40,944.55,954.25,949.50,951.30,949.15,"1,008.70",796.00,6650442,"6,31,22,42,596.05",185229
12-Oct-2023,EQ,952.85,960.10,948.40,953.10,954.75,954.25,955.21,"1,008.70",796.00,7836818,"7,48,58,23,584.00",198184
11-Oct-2023,EQ,954.90,962.05,950.75,951.20,952.90,953.10,954.48,"1,008.70",796.00,12233117,"11,67,62,33,151.10",250829
10-Oct-2023,EQ,940.40,957.50,940.35,938.60,951.80,951.20,950.77,"1,008.70",796.00,11452715,"10,88,89,05,072.30",312706
09-Oct-2023,EQ,940.25,942.05,936.30,945.20,939.40,938.60,939.59,"1,008.70",796.00,6725306,"6,31,90,20,565.15",164572
06-Oct-2023,EQ,946.00,946.55,938.00,940.85,945.10,945.20,942.83,"1,008.70",796.00,6355755,"5,99,23,81,430.70",211853
05-Oct-2023,EQ,935.20,943.95,934.55,930.05,939.35,940.85,939.94,"1,008.70",796.00,10478856,"9,84,95,41,968.90",258254
04-Oct-2023,EQ,935.00,935.50,925.00,940.30,932.25,930.05,928.86,"1,008.70",796.00,17334739,"16,10,15,59,184.70",331953
03-Oct-2023,EQ,951.60,951.60,939.00,951.90,939.85,940.30,942.49,"1,008.70",796.00,11131636,"10,49,14,63,492.05",287297
29-Sep-2023,EQ,946.70,956.00,943.70,942.60,953.00,951.90,952.41,"1,008.70",796.00,10447334,"9,95,01,04,904.10",197973
28-Sep-2023,EQ,945.50,947.25,934.75,943.10,942.75,942.60,940.64,"1,008.70",796.00,25991282,"24,44,84,58,324.40",298964
27-Sep-2023,EQ,946.30,946.50,934.40,948.70,942.00,943.10,940.81,"1,008.70",796.00,15152973,"14,25,60,60,103.90",275468
26-Sep-2023,EQ,958.95,958.95,947.10,956.35,949.50,948.70,951.89,"1,008.70",796.00,10521409,"10,01,52,50,645.20",285454
25-Sep-2023,EQ,950.30,961.20,941.50,950.30,957.00,956.35,951.50,"1,008.70",796.00,8997098,"8,56,07,57,897.10",216411
22-Sep-2023,EQ,956.50,960.90,947.40,959.30,951.50,950.30,955.04,"1,008.70",796.00,12701888,"12,13,08,24,852.40",285137
21-Sep-2023,EQ,979.95,982.50,957.45,987.15,959.40,959.30,965.36,"1,008.70",796.00,19742813,"19,05,89,80,867.15",397438
20-Sep-2023,EQ,981.55,996.00,980.65,990.20,988.10,987.15,986.34,"1,008.70",796.00,25741856,"25,39,01,13,398.50",471565
18-Sep-2023,EQ,990.10,996.25,987.30,992.45,989.45,990.20,992.03,"1,008.70",796.00,16713222,"16,57,99,90,394.95",232525
15-Sep-2023,EQ,990.35,997.50,988.60,987.70,991.95,992.45,992.53,"1,008.70",796.00,13307980,"13,20,85,89,294.85",197327
14-Sep-2023,EQ,992.30,992.90,982.25,989.80,987.75,987.70,987.17,"1,008.70",796.00,11464188,"11,31,71,06,954.40",215342
13-Sep-2023,EQ,989.80,994.85,980.55,990.50,989.95,989.80,988.38,"1,008.70",796.00,21997553,"21,74,20,27,080.55",363734
12-Sep-2023,EQ,990.10,995.15,982.65,978.25,989.55,990.50,988.45,"1,008.70",796.00,20959591,"20,71,75,09,808.35",297925
11-Sep-2023,EQ,974.95,982.00,969.35,970.55,982.00,978.25,974.06,"1,008.70",796.00,7894110,"7,68,93,02,117.05",213561
08-Sep-2023,EQ,967.50,975.00,961.25,965.65,971.80,970.55,968.42,"1,008.70",796.00,13086915,"12,67,36,95,006.90",219318
07-Sep-2023,EQ,957.40,969.50,954.70,957.50,962.95,965.65,961.62,"1,008.70",796.00,13462347,"12,94,56,41,821.95",244409
06-Sep-2023,EQ,962.55,969.50,950.80,968.40,960.05,957.50,957.94,"1,008.70",796.00,30802100,"29,50,64,13,588.70",436476
05-Sep-2023,EQ,964.10,970.00,962.25,967.35,969.50,968.40,965.27,"1,008.70",796.00,16623486,"16,04,61,41,015.75",259236
04-Sep-2023,EQ,968.70,969.05,960.55,968.70,967.00,967.35,964.60,"1,008.70",796.00,9512956,"9,17,61,82,299.30",209738
01-Sep-2023,EQ,956.90,973.05,952.80,958.75,967.60,968.70,961.63,"1,008.70",796.00,16268147,"15,64,38,84,506.15",269894
31-Aug-2023,EQ,960.00,966.20,954.05,958.90,959.85,958.75,959.09,"1,008.70",796.00,36675400,"35,17,48,33,652.85",365627
30-Aug-2023,EQ,970.45,975.90,955.40,967.75,958.50,958.90,966.84,"1,008.70",796.00,13936165,"13,47,40,25,378.85",277019
29-Aug-2023,EQ,973.30,977.25,965.65,970.55,967.70,967.75,970.16,"1,008.70",796.00,13209913,"12,81,57,56,159.75",220782
28-Aug-2023,EQ,969.95,975.00,965.05,970.40,971.40,970.55,970.17,"1,008.70",796.00,10481574,"10,16,89,26,507.60",245681
25-Aug-2023,EQ,962.95,972.60,960.20,968.95,969.85,970.40,968.49,"1,008.70",796.00,10275758,"9,95,19,95,362.20",196217
24-Aug-2023,EQ,972.50,982.40,966.75,966.85,968.80,968.95,972.60,"1,008.70",796.00,28389740,"27,61,19,44,070.65",343063
23-Aug-2023,EQ,954.00,968.05,949.85,952.00,967.00,966.85,960.41,"1,008.70",796.00,14707331,"14,12,50,49,768.25",331761
22-Aug-2023,EQ,956.40,956.95,949.30,955.20,950.00,952.00,953.54,"1,008.70",796.00,16872719,"16,08,87,43,644.25",284535
21-Aug-2023,EQ,950.70,959.30,948.40,950.65,952.85,955.20,955.23,"1,008.70",796.00,13358017,"12,75,99,68,175.35",253434
18-Aug-2023,EQ,947.90,955.00,946.00,951.65,948.95,950.65,951.53,"1,008.70",796.00,13257508,"12,61,48,74,160.35",215725
17-Aug-2023,EQ,956.95,957.80,946.45,956.50,950.00,951.65,951.03,"1,008.70",796.00,27077611,"25,75,15,22,550.55",332152
16-Aug-2023,EQ,954.45,959.80,946.60,959.55,956.00,956.50,954.56,"1,008.70",796.00,17930805,"17,11,60,68,426.30",189193
14-Aug-2023,EQ,949.00,962.90,946.00,952.85,959.00,959.55,956.40,"1,008.70",796.00,19026691,"18,19,70,49,210.40",245849
11-Aug-2023,EQ,963.40,963.50,950.00,964.10,954.35,952.85,955.69,"1,008.70",796.00,17162177,"16,40,16,88,668.60",194985
10-Aug-2023,EQ,971.55,973.65,959.45,972.70,963.35,964.10,965.21,"1,008.70",796.00,24858441,"23,99,35,61,281.30",336041
09-Aug-2023,EQ,974.95,975.30,963.60,979.90,973.00,972.70,969.34,"1,008.70",796.00,19317331,"18,72,51,02,116.35",196780
08-Aug-2023,EQ,975.75,986.60,972.30,975.65,981.00,979.90,980.50,"1,008.70",796.00,23784778,"23,32,10,34,820.05",298758
07-Aug-2023,EQ,970.95,981.50,968.20,970.50,975.00,975.65,976.60,"1,008.70",796.00,16686062,"16,29,56,85,155.95",224562
04-Aug-2023,EQ,968.65,976.00,961.25,965.00,970.85,970.50,969.48,"1,008.70",796.00,20582882,"19,95,46,79,141.05",296882
03-Aug-2023,EQ,976.55,983.00,960.05,986.95,966.50,965.00,968.60,"1,008.70",796.00,30994707,"30,02,15,43,110.85",409313
02-Aug-2023,EQ,985.25,994.10,977.50,994.55,986.05,986.95,985.15,"1,008.70",796.00,15787996,"15,55,35,48,909.85",243935
01-Aug-2023,EQ,"1,001.65","1,003.70",990.45,998.30,995.65,994.55,995.03,"1,008.70",796.00,15508569,"15,43,14,16,863.20",233652
31-Jul-2023,EQ,996.00,999.40,988.60,996.20,997.00,998.30,995.23,"1,008.70",796.00,14303116,"14,23,49,04,667.90",232761
28-Jul-2023,EQ,988.00,998.70,977.05,990.25,995.55,996.20,986.60,"1,008.70",791.65,12584130,"12,41,55,48,731.20",286623
27-Jul-2023,EQ,"1,002.55","1,006.50",987.20,996.45,994.10,990.25,993.54,"1,008.70",791.65,25932395,"25,76,48,83,809.10",320992
26-Jul-2023,EQ,993.10,997.75,990.00,994.70,996.15,996.45,993.76,"1,008.70",791.65,12780537,"12,70,07,81,383.70",211486
25-Jul-2023,EQ,999.00,999.00,988.25,992.00,993.90,994.70,992.39,"1,008.70",791.65,29325327,"29,10,20,78,261.10",365896
24-Jul-2023,EQ,"1,004.95","1,008.70",990.10,997.00,991.95,992.00,997.52,"1,008.70",791.65,21687719,"21,63,39,51,939.75",358444
21-Jul-2023,EQ,995.30,"1,001.45",988.80,995.60,"1,000.45",997.00,994.46,"1,001.45",757.85,16903003,"16,80,94,34,509.70",255812
20-Jul-2023,EQ,976.05,998.15,972.10,973.45,994.75,995.60,985.69,998.15,757.85,26487838,"26,10,88,32,396.35",299493
19-Jul-2023,EQ,980.00,980.00,967.55,975.45,973.55,973.45,972.26,987.95,757.85,15994261,"15,55,05,41,577.95",228514
18-Jul-2023,EQ,978.00,987.95,971.15,968.70,975.95,975.45,978.45,987.95,757.85,29709508,"29,06,92,04,304.05",402173
17-Jul-2023,EQ,962.90,973.80,952.85,960.05,972.05,968.70,959.83,973.80,757.85,16290763,"15,63,63,81,792.45",227824
14-Jul-2023,EQ,959.75,965.00,951.35,955.70,964.80,960.05,958.54,965.00,744.20,12871569,"12,33,79,73,703.65",233201
13-Jul-2023,EQ,947.70,959.25,942.20,944.40,956.50,955.70,953.88,964.75,744.20,23222286,"22,15,12,17,019.20",320781
12-Jul-2023,EQ,948.40,951.15,941.25,944.95,944.00,944.40,945.50,964.75,744.20,21511161,"20,33,87,09,528.85",341763
11-Jul-2023,EQ,948.40,952.70,941.90,948.40,945.90,944.95,948.14,964.75,744.20,16977595,"16,09,72,05,936.20",274418
10-Jul-2023,EQ,946.00,952.90,941.35,946.40,947.75,948.40,948.81,964.75,744.20,12069184,"11,45,13,80,722.10",239717
07-Jul-2023,EQ,953.00,955.05,943.80,959.40,944.95,946.40,949.99,964.75,704.85,8593807,"8,16,39,98,786.25",205348
06-Jul-2023,EQ,954.70,963.90,954.00,958.00,958.00,959.40,959.75,964.75,704.85,16334427,"15,67,69,48,689.65",265389
05-Jul-2023,EQ,942.05,964.75,941.00,944.70,959.40,958.00,959.34,964.75,704.85,13817767,"13,25,60,00,056.30",236282
04-Jul-2023,EQ,947.25,951.30,942.00,942.55,944.55,944.70,946.50,958.85,704.85,14041699,"13,29,04,39,502.70",230684
03-Jul-2023,EQ,937.00,945.75,936.50,934.60,942.95,942.55,942.96,958.85,704.85,12350359,"11,64,59,37,223.35",280788
