DATE,SERIES,OPEN,HIGH,LOW,"PREV. CLOSE",LTP,CLOSE,VWAP,"52W H","52W L",VOLUME,VALUE,"NO. OF  TRADES"
10-Sep-2024,EQ,788.00,788.80,777.50,784.25,782.50,782.65,782.41,912.00,543.20,12824701,"10,03,41,64,045.55",241486
09-Sep-2024,EQ,785.00,788.20,771.00,782.50,785.70,784.25,779.38,912.00,543.20,21322103,"16,61,81,14,365.00",416430
06-Sep-2024,EQ,811.50,812.90,777.00,818.75,783.90,782.50,790.89,912.00,543.20,40220096,"31,80,95,57,552.90",753751
05-Sep-2024,EQ,818.35,822.15,814.40,816.50,818.00,818.75,819.29,912.00,543.20,8395074,"6,87,80,27,979.75",146739
04-Sep-2024,EQ,815.45,818.65,813.65,824.80,816.25,816.50,816.16,912.00,543.20,10789570,"8,80,60,44,759.65",177040
03-Sep-2024,EQ,822.15,825.95,816.40,822.15,823.40,824.80,821.71,912.00,543.20,10548350,"8,66,77,21,196.75",197793
02-Sep-2024,EQ,817.30,825.40,813.05,815.60,821.90,822.15,819.67,912.00,543.20,11813750,"9,68,33,69,620.85",279222
30-Aug-2024,EQ,817.15,820.70,814.35,814.50,816.25,815.60,816.37,912.00,543.20,8911426,"7,27,50,03,120.65",161440
29-Aug-2024,EQ,809.55,816.00,806.95,809.40,815.70,814.50,812.98,912.00,543.20,18247268,"14,83,46,79,544.70",307266
28-Aug-2024,EQ,814.75,817.20,806.50,815.90,807.95,809.40,812.23,912.00,543.20,10371300,"8,42,39,16,166.65",189651
27-Aug-2024,EQ,817.80,819.45,811.05,815.05,814.80,815.90,816.19,912.00,543.20,12833290,"10,47,43,72,291.35",188750
26-Aug-2024,EQ,818.00,823.45,813.80,815.35,815.40,815.05,818.73,912.00,543.20,8523795,"6,97,87,12,521.45",153882
23-Aug-2024,EQ,821.50,822.00,814.50,820.30,815.80,815.35,817.21,912.00,543.20,5537747,"4,52,54,82,307.75",137876
22-Aug-2024,EQ,819.00,823.90,817.10,815.55,820.00,820.30,820.73,912.00,543.20,7832917,"6,42,87,45,634.45",170021
21-Aug-2024,EQ,820.30,821.00,811.20,820.30,816.60,815.55,815.09,912.00,543.20,14607257,"11,90,61,94,827.25",207262
20-Aug-2024,EQ,817.95,823.00,813.35,813.70,819.00,820.30,819.61,912.00,543.20,10347493,"8,48,09,42,023.00",172376
19-Aug-2024,EQ,815.00,825.40,812.60,812.10,814.60,813.70,817.66,912.00,543.20,10151482,"8,30,04,40,391.90",174502
16-Aug-2024,EQ,803.00,814.90,803.00,803.00,811.40,812.10,810.05,912.00,543.20,11427335,"9,25,67,64,911.30",251297
14-Aug-2024,EQ,800.95,809.15,800.40,797.55,803.20,803.00,803.92,912.00,543.20,11788665,"9,47,71,00,413.75",236789
13-Aug-2024,EQ,813.50,820.00,795.05,812.60,797.00,797.55,807.01,912.00,543.20,17585172,"14,19,14,44,287.00",322018
12-Aug-2024,EQ,820.60,823.00,811.20,824.30,813.00,812.60,815.34,912.00,543.20,16120449,"13,14,36,24,493.80",250757
09-Aug-2024,EQ,816.00,829.95,809.55,808.05,825.00,824.30,819.02,912.00,543.20,15320885,"12,54,81,31,438.55",212970
08-Aug-2024,EQ,812.00,817.80,802.80,808.65,808.15,808.05,809.92,912.00,543.20,14769069,"11,96,17,21,510.05",240989
07-Aug-2024,EQ,809.00,810.70,800.55,797.70,809.95,808.65,805.90,912.00,543.20,17692355,"14,25,81,83,262.40",281837
06-Aug-2024,EQ,822.65,826.55,795.65,811.65,799.75,797.70,810.02,912.00,543.20,17900930,"14,50,00,66,261.55",330145
05-Aug-2024,EQ,830.00,831.35,800.00,847.85,810.00,811.65,815.37,912.00,543.20,27676951,"22,56,70,00,834.00",539085
02-Aug-2024,EQ,856.70,858.30,846.15,862.65,847.75,847.85,850.62,912.00,543.20,12609331,"10,72,57,42,695.20",253151
01-Aug-2024,EQ,877.80,881.40,859.45,872.40,861.90,862.65,870.65,912.00,543.20,11787203,"10,26,25,15,137.00",172670
31-Jul-2024,EQ,873.85,874.95,868.00,872.80,874.40,872.40,871.25,912.00,543.20,11636874,"10,13,85,73,730.25",185998
30-Jul-2024,EQ,874.70,880.55,869.00,871.60,871.65,872.80,874.10,912.00,543.20,13528447,"11,82,51,52,187.65",232883
29-Jul-2024,EQ,866.05,889.10,863.20,862.45,871.00,871.60,877.20,912.00,543.20,26582781,"23,31,85,20,569.70",380412
26-Jul-2024,EQ,844.65,864.25,844.00,848.50,859.95,862.45,857.50,912.00,543.20,12081506,"10,35,98,63,504.15",199144
25-Jul-2024,EQ,847.50,850.75,841.20,852.00,848.95,848.50,846.52,912.00,543.20,9522375,"8,06,09,16,692.50",180539
24-Jul-2024,EQ,864.20,868.00,847.20,863.90,853.95,852.00,854.85,912.00,543.20,19624845,"16,77,63,15,258.25",322758
23-Jul-2024,EQ,883.00,884.50,849.10,876.80,864.20,863.90,868.80,912.00,543.20,18279212,"15,88,10,66,151.40",382383
22-Jul-2024,EQ,881.45,895.00,868.00,889.35,878.00,876.80,881.14,912.00,543.20,14614111,"12,87,71,04,621.30",283608
19-Jul-2024,EQ,895.00,899.00,883.30,893.55,889.50,889.35,890.65,912.00,543.20,14562742,"12,97,02,54,056.15",316170
18-Jul-2024,EQ,880.65,894.90,877.50,880.70,892.50,893.55,889.57,912.00,543.20,19435183,"17,28,89,90,051.00",380546
16-Jul-2024,EQ,882.30,888.10,874.30,881.35,882.00,880.70,880.47,912.00,543.20,11893692,"10,47,20,20,266.75",196244
15-Jul-2024,EQ,859.70,887.35,859.70,859.70,883.00,881.35,876.59,912.00,543.20,25392820,"22,25,91,53,852.55",325154
12-Jul-2024,EQ,856.70,863.00,855.30,856.70,861.00,859.70,859.68,912.00,543.20,11446064,"9,84,00,00,639.30",192216
11-Jul-2024,EQ,854.40,858.30,849.75,849.00,856.15,856.70,854.92,912.00,543.20,8501366,"7,26,79,81,108.40",177916
10-Jul-2024,EQ,860.10,860.25,843.50,861.30,850.05,849.00,850.31,912.00,543.20,17343236,"14,74,71,73,777.10",269867
09-Jul-2024,EQ,859.90,869.95,856.00,856.25,856.50,861.30,863.76,912.00,543.20,13585081,"11,73,42,73,121.90",243152
08-Jul-2024,EQ,859.75,865.00,853.50,859.75,856.75,856.25,858.53,912.00,543.20,10359800,"8,89,42,48,888.25",158034
05-Jul-2024,EQ,838.00,861.25,837.00,839.30,859.60,859.75,850.91,912.00,543.20,24873722,"21,16,52,31,702.90",279716
04-Jul-2024,EQ,843.00,844.90,834.30,839.95,838.50,839.30,839.96,912.00,543.20,13372587,"11,23,24,13,805.95",190968
03-Jul-2024,EQ,829.00,843.85,825.00,826.15,841.05,839.95,834.97,912.00,543.20,23598009,"19,70,35,18,122.60",263776
02-Jul-2024,EQ,844.00,846.30,823.15,841.95,827.60,826.15,832.38,912.00,543.20,21142840,"17,59,88,99,832.20",406548
01-Jul-2024,EQ,849.35,850.50,839.95,848.95,842.80,841.95,843.77,912.00,543.20,10967797,"9,25,42,44,639.05",200173
28-Jun-2024,EQ,846.90,864.00,844.00,844.00,848.80,848.95,855.04,912.00,543.20,23636388,"20,21,01,23,469.85",323370
27-Jun-2024,EQ,843.90,847.40,838.25,845.35,845.00,844.00,843.39,912.00,543.20,20378887,"17,18,74,12,738.55",320327
26-Jun-2024,EQ,839.85,848.80,836.00,842.25,844.25,845.35,843.76,912.00,543.20,16281760,"13,73,78,68,669.05",236219
25-Jun-2024,EQ,837.00,845.85,834.30,832.70,841.95,842.25,841.30,912.00,543.20,20917530,"17,59,78,95,341.85",278788
24-Jun-2024,EQ,831.50,836.00,821.05,836.30,833.50,832.70,829.99,912.00,543.20,12715254,"10,55,35,68,351.95",229601
21-Jun-2024,EQ,844.90,848.05,828.60,843.75,834.45,836.30,837.22,912.00,543.20,18990090,"15,89,88,75,069.30",305592
20-Jun-2024,EQ,853.00,853.10,842.35,852.60,844.90,843.75,846.89,912.00,543.20,13985352,"11,84,41,05,365.70",214049
19-Jun-2024,EQ,846.80,860.60,841.00,844.90,854.30,852.60,850.68,912.00,543.20,32925140,"28,00,86,46,934.95",394742
18-Jun-2024,EQ,841.55,851.50,840.25,839.20,845.30,844.90,847.17,912.00,543.20,14929083,"12,64,75,06,030.85",241973
14-Jun-2024,EQ,845.00,849.90,835.10,843.90,839.20,839.20,841.90,912.00,543.20,12903496,"10,86,34,38,124.70",206549
13-Jun-2024,EQ,845.00,845.90,836.10,839.10,844.95,843.90,842.29,912.00,543.20,12523972,"10,54,88,43,617.45",185661
12-Jun-2024,EQ,837.00,845.55,833.00,835.55,838.85,839.10,840.25,912.00,543.20,15071442,"12,66,38,19,955.65",247749
11-Jun-2024,EQ,836.00,839.60,829.05,831.80,835.50,835.55,835.28,912.00,543.20,14754408,"12,32,40,05,252.55",223238
10-Jun-2024,EQ,834.15,845.45,829.20,829.95,830.80,831.80,837.18,912.00,543.20,16725508,"14,00,22,92,421.20",283108
07-Jun-2024,EQ,819.90,831.50,810.50,816.95,829.25,829.95,823.33,912.00,543.20,25061284,"20,63,38,08,796.00",346989
06-Jun-2024,EQ,800.00,833.35,796.00,789.75,817.00,816.95,818.98,912.00,543.20,40555649,"33,21,41,56,708.95",611412
05-Jun-2024,EQ,790.75,795.00,744.05,775.20,787.55,789.75,771.20,912.00,543.20,74256082,"57,26,65,40,264.65",1147451
04-Jun-2024,EQ,897.00,897.00,731.95,905.65,784.60,775.20,803.85,912.00,543.20,122381193,"98,37,57,60,977.65",1904773
03-Jun-2024,EQ,863.55,912.00,856.75,830.35,909.05,905.65,890.20,912.00,543.20,64269020,"57,21,23,26,883.50",1242769
31-May-2024,EQ,830.70,835.00,817.10,825.85,832.25,830.35,827.92,841.25,543.20,22267336,"18,43,55,62,035.65",313614
30-May-2024,EQ,821.40,836.00,819.30,822.65,828.90,825.85,828.27,841.25,543.20,17818705,"14,75,86,26,273.60",438243
29-May-2024,EQ,828.40,834.45,819.30,831.15,825.00,822.65,825.29,841.25,543.20,14518232,"11,98,17,97,386.95",243373
28-May-2024,EQ,835.70,840.70,823.30,833.70,830.80,831.15,832.45,841.25,543.20,13818893,"11,50,35,19,499.10",206371
27-May-2024,EQ,832.60,839.40,823.00,828.60,833.35,833.70,833.52,841.25,543.20,12295193,"10,24,83,01,213.70",219095
24-May-2024,EQ,830.00,841.25,827.00,832.10,828.00,828.60,835.17,841.25,543.20,12252075,"10,23,25,81,868.55",236666
23-May-2024,EQ,824.70,835.50,822.00,818.75,829.85,832.10,830.11,839.65,543.20,17497488,"14,52,48,11,082.60",297207
22-May-2024,EQ,826.55,826.65,813.55,830.65,818.75,818.75,819.27,839.65,543.20,19239277,"15,76,21,79,196.85",303784
21-May-2024,EQ,821.00,836.30,819.60,821.00,830.00,830.65,830.06,839.65,543.20,14037801,"11,65,21,54,522.45",299301
18-May-2024,EQ,822.00,823.00,819.20,817.85,821.50,821.00,820.96,839.65,543.20,960453,"78,84,96,867.55",18745
17-May-2024,EQ,814.50,822.45,811.20,811.95,817.35,817.85,817.69,839.65,543.20,12492509,"10,21,49,79,481.60",238755
16-May-2024,EQ,825.30,826.15,797.35,820.30,812.30,811.95,810.77,839.65,543.20,20536990,"16,65,08,76,495.95",398702
15-May-2024,EQ,821.00,825.30,818.05,818.20,820.70,820.30,821.25,839.65,543.20,9755062,"8,01,13,23,408.05",184595
14-May-2024,EQ,813.00,822.40,807.90,808.80,817.90,818.20,815.81,839.65,543.20,10912462,"8,90,24,78,688.10",215574
13-May-2024,EQ,819.85,819.85,798.60,817.35,808.95,808.80,807.30,839.65,543.20,15398505,"12,43,12,53,183.15",300588
10-May-2024,EQ,827.00,832.05,815.60,819.80,816.85,817.35,822.63,839.65,543.20,20543142,"16,89,94,81,306.25",337836
09-May-2024,EQ,811.90,839.65,803.55,810.80,820.00,819.80,820.70,839.65,543.20,49290254,"40,45,25,25,638.00",710585
08-May-2024,EQ,802.60,822.00,799.50,801.90,811.40,810.80,811.87,836.20,543.20,27908322,"22,65,78,96,599.95",416012
07-May-2024,EQ,812.00,814.65,793.20,807.80,803.65,801.90,802.82,836.20,543.20,16725013,"13,42,71,69,707.45",333003
06-May-2024,EQ,835.00,836.00,803.00,831.45,809.50,807.80,809.69,836.20,543.20,35283557,"28,56,86,03,442.05",420532
03-May-2024,EQ,834.80,836.20,820.00,830.05,831.00,831.45,828.02,836.20,543.20,22667634,"18,76,93,16,179.15",299662
02-May-2024,EQ,826.90,833.90,825.00,826.25,830.45,830.05,830.43,834.85,543.20,19943724,"16,56,17,98,987.10",425940
30-Apr-2024,EQ,826.50,834.85,819.90,826.50,821.00,826.25,827.56,834.85,543.20,27449073,"22,71,57,42,484.05",376985
29-Apr-2024,EQ,807.00,831.25,798.70,801.30,825.00,826.50,817.53,831.25,543.20,27302732,"22,32,07,52,043.65",371639
26-Apr-2024,EQ,815.90,816.90,798.90,812.70,803.20,801.30,804.98,816.90,543.20,14964358,"12,04,60,26,651.85",320781
25-Apr-2024,EQ,770.65,814.40,769.65,773.10,812.00,812.70,798.71,814.40,543.20,36732974,"29,33,91,61,191.35",490497
24-Apr-2024,EQ,778.50,778.50,770.20,773.00,772.50,773.10,772.96,793.40,543.20,7842615,"6,06,20,53,959.30",163729
23-Apr-2024,EQ,770.35,777.70,765.55,766.10,773.00,773.00,772.87,793.40,543.20,12292429,"9,50,04,56,626.70",390560
22-Apr-2024,EQ,754.15,769.00,750.45,750.45,768.15,766.10,760.71,793.40,543.20,17452186,"13,27,60,83,461.55",320047
19-Apr-2024,EQ,734.50,752.00,732.05,744.80,750.00,750.45,743.33,793.40,528.00,10886554,"8,09,23,49,855.55",191080
18-Apr-2024,EQ,752.05,759.95,742.00,751.70,746.10,744.80,750.48,793.40,528.00,14589648,"10,94,92,56,502.45",271371
16-Apr-2024,EQ,751.25,754.90,744.40,757.50,752.80,751.70,750.07,793.40,528.00,13338991,"10,00,52,42,780.00",202899
15-Apr-2024,EQ,759.80,763.30,748.75,766.30,758.90,757.50,756.89,793.40,528.00,11356572,"8,59,57,00,637.00",203154
12-Apr-2024,EQ,777.25,779.50,764.80,779.05,766.55,766.30,772.32,793.40,524.40,14408722,"11,12,81,57,762.80",245294
10-Apr-2024,EQ,766.50,780.70,763.65,764.20,777.40,779.05,772.90,793.40,524.40,14530669,"11,23,07,49,541.10",201570
09-Apr-2024,EQ,768.45,772.45,761.10,768.30,765.05,764.20,766.79,793.40,524.40,7465892,"5,72,47,66,013.05",127868
08-Apr-2024,EQ,766.05,770.00,761.80,764.75,767.60,768.30,766.03,793.40,524.40,9797174,"7,50,49,31,342.05",193392
05-Apr-2024,EQ,757.95,767.70,752.60,759.30,765.90,764.75,760.39,793.40,519.05,9939620,"7,55,79,66,836.05",159848
04-Apr-2024,EQ,775.00,775.30,758.10,771.05,760.80,759.30,763.24,793.40,519.05,15889530,"12,12,74,83,574.70",263762
03-Apr-2024,EQ,764.90,772.60,760.15,766.40,771.00,771.05,767.84,793.40,519.05,19136981,"14,69,42,03,509.30",277412
02-Apr-2024,EQ,758.20,768.75,753.35,758.30,765.95,766.40,761.63,793.40,519.05,15713063,"11,96,75,15,949.70",199522
01-Apr-2024,EQ,759.05,761.50,752.10,752.35,758.00,758.30,757.16,793.40,519.05,9949971,"7,53,36,78,627.05",155072
28-Mar-2024,EQ,737.75,759.55,736.90,733.30,752.95,752.35,750.83,793.40,501.55,21705116,"16,29,67,64,834.75",250615
27-Mar-2024,EQ,743.00,745.85,730.20,740.05,736.50,733.30,735.91,793.40,501.55,30088789,"22,14,26,32,347.65",303834
26-Mar-2024,EQ,743.05,747.85,738.50,746.70,741.80,740.05,741.15,793.40,501.55,14678342,"10,87,88,01,267.10",471853
22-Mar-2024,EQ,743.85,748.80,741.40,744.30,746.50,746.70,746.09,793.40,501.55,15535921,"11,59,11,96,217.50",261750
21-Mar-2024,EQ,742.00,750.60,740.55,736.25,742.80,744.30,745.38,793.40,501.55,15161161,"11,30,08,17,864.00",297397
20-Mar-2024,EQ,725.15,738.95,719.80,723.80,736.60,736.25,731.17,793.40,501.55,25405455,"18,57,56,65,608.10",411626
19-Mar-2024,EQ,730.00,734.35,721.15,730.95,722.55,723.80,727.47,793.40,501.55,15205043,"11,06,12,61,059.95",203852
18-Mar-2024,EQ,727.10,737.90,722.10,731.90,732.45,730.95,729.81,793.40,501.55,18145126,"13,24,25,20,782.95",266091
15-Mar-2024,EQ,739.25,746.55,723.00,741.05,732.65,731.90,731.27,793.40,501.55,29792241,"21,78,60,99,985.35",382516
14-Mar-2024,EQ,749.90,750.80,734.05,747.25,741.00,741.05,743.03,793.40,501.55,19730882,"14,66,06,90,669.70",304735
13-Mar-2024,EQ,758.65,763.70,743.00,759.70,747.40,747.25,751.85,793.40,501.55,27950252,"21,01,43,17,799.65",462302
12-Mar-2024,EQ,770.00,777.75,757.35,773.70,759.00,759.70,764.67,793.40,501.55,21529705,"16,46,30,45,923.05",390497
11-Mar-2024,EQ,790.00,792.80,770.55,788.05,773.95,773.70,778.59,793.40,501.55,16778340,"13,06,34,54,668.35",387291
07-Mar-2024,EQ,790.00,793.40,783.00,783.90,786.00,788.05,788.54,793.40,501.55,15497868,"12,22,07,05,592.60",219629
06-Mar-2024,EQ,783.65,790.30,772.90,783.95,783.70,783.90,783.81,790.30,501.55,26710525,"20,93,60,92,585.05",503262
05-Mar-2024,EQ,769.50,786.95,769.10,772.05,784.60,783.95,782.20,786.95,501.55,18088847,"14,14,91,13,322.65",404509
04-Mar-2024,EQ,774.40,777.00,769.00,773.30,771.35,772.05,772.72,777.50,501.55,9789141,"7,56,42,84,699.60",197362
02-Mar-2024,EQ,771.95,777.00,768.90,769.15,773.70,773.30,774.03,777.50,501.55,1158960,"89,70,65,444.75",27382
01-Mar-2024,EQ,752.00,772.00,751.95,748.10,770.00,769.15,763.20,777.50,501.55,17348526,"13,24,04,13,220.45",309262
29-Feb-2024,EQ,743.90,753.90,737.15,742.50,753.00,748.10,745.74,777.50,501.55,19217113,"14,33,08,98,842.35",389495
28-Feb-2024,EQ,749.85,756.75,741.00,749.85,743.00,742.50,747.76,777.50,501.55,11263318,"8,42,22,54,972.85",283338
27-Feb-2024,EQ,758.90,762.35,742.20,758.90,749.50,749.85,751.69,777.50,501.55,13969393,"10,50,06,29,239.15",315352
26-Feb-2024,EQ,755.00,766.35,752.70,759.05,758.40,758.90,759.32,777.50,501.55,11355186,"8,62,22,14,664.70",280156
23-Feb-2024,EQ,765.90,770.50,755.00,765.90,760.35,759.05,761.81,777.50,501.55,14143636,"10,77,48,10,691.75",479997
22-Feb-2024,EQ,773.00,773.00,757.00,771.50,766.95,765.90,764.01,777.50,501.55,18799244,"14,36,28,48,260.80",372278
21-Feb-2024,EQ,760.65,777.50,759.60,760.10,772.05,771.50,770.65,777.50,501.55,21465311,"16,54,22,28,829.40",441746
20-Feb-2024,EQ,759.05,763.50,754.00,759.25,760.65,760.10,759.33,774.60,501.55,12528399,"9,51,31,87,763.75",260985
19-Feb-2024,EQ,758.70,765.00,750.00,754.70,759.65,759.25,758.61,774.60,501.55,13979584,"10,60,50,31,489.65",253774
18-Feb-2026,EQ,"1,218.80","1,224.10","1,214.00","1,213.40","1,219.20","1,218.90","1,218.94","1,225.50",680.00,10417264,"12,69,80,07,439.70",255363
17-Feb-2026,EQ,"1,206.10","1,225.50","1,204.10","1,208.10","1,213.60","1,213.40","1,217.00","1,225.50",680.00,20107196,"24,47,04,27,537.50",267679
16-Feb-2026,EQ,"1,194.00","1,212.30","1,185.30","1,198.60","1,210.70","1,208.10","1,194.69","1,212.30",680.00,14972739,"17,88,78,42,649.00",271610
13-Feb-2026,EQ,"1,189.00","1,201.00","1,184.50","1,192.40","1,196.30","1,198.60","1,194.68","1,203.70",680.00,18141390,"21,67,31,30,087.90",226098
12-Feb-2026,EQ,"1,183.00","1,203.70","1,174.80","1,182.90","1,192.00","1,192.40","1,193.67","1,203.70",680.00,33214985,"39,64,75,77,372.20",376330
11-Feb-2026,EQ,"1,144.70","1,187.50","1,142.80","1,144.10","1,181.10","1,182.90","1,173.34","1,187.50",680.00,29491859,"34,60,39,03,117.40",401532
10-Feb-2026,EQ,"1,151.00","1,154.00","1,138.10","1,146.00","1,142.20","1,144.10","1,143.87","1,154.00",680.00,17280036,"19,76,61,73,365.40",250192
09-Feb-2026,EQ,"1,120.00","1,150.00","1,100.50","1,066.40","1,147.80","1,146.00","1,134.48","1,150.00",680.00,40852966,"46,34,66,94,652.10",670729
06-Feb-2026,EQ,"1,070.00","1,073.60","1,051.00","1,073.50","1,066.00","1,066.40","1,061.27","1,089.80",680.00,7041557,"7,47,30,00,431.60",149134
05-Feb-2026,EQ,"1,068.20","1,081.00","1,067.50","1,068.20","1,072.90","1,073.50","1,073.99","1,089.80",680.00,9551567,"10,25,82,74,381.40",307940
04-Feb-2026,EQ,"1,064.20","1,073.90","1,056.30","1,064.20","1,067.30","1,068.20","1,068.30","1,089.80",680.00,7312276,"7,81,17,36,404.20",270312
03-Feb-2026,EQ,"1,087.00","1,089.80","1,040.30","1,028.70","1,062.10","1,064.20","1,060.86","1,089.80",680.00,16129381,"17,11,10,94,374.70",243054
02-Feb-2026,EQ,"1,019.90","1,031.30",990.00,"1,018.20","1,026.50","1,028.70","1,012.48","1,083.60",680.00,14434549,"14,61,46,79,105.50",304031
01-Feb-2026,EQ,"1,076.00","1,083.60",988.30,"1,077.15","1,020.00","1,018.20","1,037.87","1,083.60",680.00,12051593,"12,50,79,54,389.60",287388
30-Jan-2026,EQ,"1,064.00","1,082.50","1,060.40","1,066.20","1,077.00","1,077.15","1,074.86","1,082.50",680.00,9480769,"10,19,04,75,730.05",167283
29-Jan-2026,EQ,"1,063.00","1,075.00","1,060.30","1,063.50","1,067.25","1,066.20","1,069.34","1,075.00",680.00,14800724,"15,82,69,62,918.10",240283
28-Jan-2026,EQ,"1,059.40","1,065.60","1,044.15","1,053.15","1,062.65","1,063.50","1,058.02","1,065.60",680.00,12171257,"12,87,73,93,890.40",185549
27-Jan-2026,EQ,"1,034.10","1,055.00","1,030.25","1,029.50","1,053.00","1,053.15","1,044.18","1,055.50",680.00,14420630,"15,05,77,19,793.40",225915
23-Jan-2026,EQ,"1,051.90","1,053.00","1,025.60","1,048.35","1,028.40","1,029.50","1,038.67","1,055.50",680.00,10917698,"11,33,98,54,282.00",206940
22-Jan-2026,EQ,"1,035.00","1,055.50","1,034.05","1,028.65","1,050.20","1,048.35","1,046.47","1,055.50",680.00,12001641,"12,55,93,74,596.45",230274
21-Jan-2026,EQ,"1,032.00","1,040.60","1,022.00","1,036.40","1,029.45","1,028.65","1,029.89","1,052.00",680.00,7408949,"7,63,03,93,371.10",154792
20-Jan-2026,EQ,"1,039.75","1,052.00","1,033.05","1,038.40","1,034.25","1,036.40","1,040.41","1,052.00",680.00,8905718,"9,26,56,15,104.20",194593
19-Jan-2026,EQ,"1,035.00","1,043.60","1,034.00","1,042.30","1,038.50","1,038.40","1,039.62","1,047.45",680.00,5460164,"5,67,64,88,821.30",150416
16-Jan-2026,EQ,"1,032.00","1,047.45","1,028.40","1,028.35","1,040.60","1,042.30","1,039.49","1,047.45",680.00,11051580,"11,48,79,65,930.15",247268
14-Jan-2026,EQ,"1,030.00","1,030.40","1,020.50","1,028.45","1,030.00","1,028.35","1,026.09","1,030.40",680.00,7370514,"7,56,27,77,097.55",131534
13-Jan-2026,EQ,"1,022.80","1,029.50","1,016.00","1,015.15","1,028.50","1,028.45","1,025.20","1,029.50",680.00,11016895,"11,29,44,65,857.40",165775
12-Jan-2026,EQ,"1,008.00","1,017.25",996.00,"1,000.50","1,014.50","1,015.15","1,006.21","1,024.00",680.00,7617922,"7,66,52,02,773.25",161160
09-Jan-2026,EQ,996.00,"1,008.00",994.00,998.00,"1,000.05","1,000.50","1,001.78","1,024.00",680.00,7809460,"7,82,33,67,726.70",127785
08-Jan-2026,EQ,"1,006.60","1,011.60",995.85,"1,007.15",997.60,998.00,"1,001.81","1,024.00",680.00,6854268,"6,86,66,84,538.70",184563
07-Jan-2026,EQ,"1,022.70","1,022.70","1,004.00","1,018.90","1,006.90","1,007.15","1,009.83","1,024.00",680.00,7896720,"7,97,43,67,341.70",140422
06-Jan-2026,EQ,"1,007.95","1,024.00","1,004.95","1,005.55","1,018.05","1,018.90","1,018.15","1,024.00",680.00,9575742,"9,74,95,19,544.45",223012
05-Jan-2026,EQ,"1,000.00","1,015.50","1,000.00",998.95,"1,005.40","1,005.55","1,007.59","1,015.50",680.00,11259060,"11,34,45,53,289.35",183843
02-Jan-2026,EQ,984.50,"1,009.50",983.95,984.75,"1,005.65",998.95,993.34,"1,009.50",680.00,7357435,"7,30,83,98,803.40",117850
01-Jan-2026,EQ,983.20,987.65,980.35,982.20,984.60,984.75,984.57,999.00,680.00,4328348,"4,26,15,71,218.05",95120
31-Dec-2025,EQ,975.25,985.65,973.50,973.45,982.40,982.20,982.00,999.00,680.00,5807630,"5,70,30,85,644.85",109225
30-Dec-2025,EQ,963.00,976.20,959.50,965.05,973.10,973.45,971.99,999.00,680.00,15030644,"14,60,96,77,358.80",221265
29-Dec-2025,EQ,966.90,968.90,961.45,966.30,965.70,965.05,965.03,999.00,680.00,5267233,"5,08,30,23,420.70",143589
26-Dec-2025,EQ,968.95,971.00,964.75,968.95,966.50,966.30,967.50,999.00,680.00,3286321,"3,17,95,13,466.20",101940
24-Dec-2025,EQ,973.20,977.30,967.50,971.90,968.85,968.95,972.14,999.00,680.00,4105643,"3,99,12,79,807.90",127471
23-Dec-2025,EQ,976.30,977.55,970.70,974.30,971.25,971.90,973.41,999.00,680.00,5123287,"4,98,70,59,431.55",142849
22-Dec-2025,EQ,981.10,983.00,972.55,980.30,974.50,974.30,975.83,999.00,680.00,5959037,"5,81,50,17,507.75",172900
19-Dec-2025,EQ,979.95,982.00,977.05,977.55,980.00,980.30,979.90,999.00,680.00,5376584,"5,26,85,18,860.00",105980
18-Dec-2025,EQ,977.90,981.45,973.50,975.85,976.50,977.55,977.85,999.00,680.00,4926879,"4,81,77,42,809.15",123255
17-Dec-2025,EQ,965.55,978.50,964.30,961.15,976.35,975.85,974.78,999.00,680.00,8013382,"7,81,13,01,076.05",157698
16-Dec-2025,EQ,966.05,969.00,958.05,967.25,960.00,961.15,963.41,999.00,680.00,4764786,"4,59,04,46,166.50",161741
15-Dec-2025,EQ,957.25,968.85,957.25,963.15,966.10,967.25,964.79,999.00,680.00,4416952,"4,26,14,35,766.60",136982
12-Dec-2025,EQ,966.00,967.00,958.00,963.25,962.60,963.15,961.54,999.00,680.00,5681930,"5,46,34,20,185.10",129140
11-Dec-2025,EQ,962.10,966.50,958.45,959.75,962.60,963.25,962.82,999.00,680.00,5979035,"5,75,67,26,765.50",154525
10-Dec-2025,EQ,960.10,963.95,955.25,959.35,958.00,959.75,958.76,999.00,680.00,6989178,"6,70,09,63,054.35",130262
09-Dec-2025,EQ,954.80,964.00,950.45,956.40,960.50,959.35,959.08,999.00,680.00,9580294,"9,18,83,00,245.95",196017
08-Dec-2025,EQ,970.85,972.50,951.70,971.50,955.40,956.40,957.71,999.00,680.00,15386438,"14,73,57,61,731.15",201129
05-Dec-2025,EQ,948.85,973.30,946.70,948.10,971.70,971.50,961.57,999.00,680.00,17347847,"16,68,12,38,338.60",190193
04-Dec-2025,EQ,951.05,952.55,944.45,951.05,948.80,948.10,947.46,999.00,680.00,13622724,"12,90,70,04,315.15",272677
03-Dec-2025,EQ,970.45,972.55,947.55,967.30,950.80,951.05,952.61,999.00,680.00,14051968,"13,38,59,90,295.85",233255
02-Dec-2025,EQ,976.00,980.45,964.90,973.10,969.90,967.30,973.23,999.00,680.00,13444314,"13,08,43,53,756.45",177697
